Центр МА;Центр МА;Расстояние
Санкт-Петербург;Смоленск;580
Санкт-Петербург;Сочи;1925
Санкт-Петербург;Старый Оскол;1070
Санкт-Петербург;Ставрополь;1830
Санкт-Петербург;Стерлитамак;1695
Санкт-Петербург;Сургут;2310
Санкт-Петербург;Сызрань;1335
Санкт-Петербург;Сыктывкар;1125
Санкт-Петербург;Таганрог;1520
Санкт-Петербург;Тамбов;1050
Санкт-Петербург;Тверь;470
Санкт-Петербург;Темрюк;1700
Санкт-Петербург;Тимашевск;1695
Санкт-Петербург;Тихорецк;1695
Санкт-Петербург;Тобольск;2145
Санкт-Петербург;Тольятти;1355
Санкт-Петербург;Томск;3130
Санкт-Петербург;Тула;775
Санкт-Петербург;Тюмень;2040
Санкт-Петербург;Улан-Удэ;4620
Санкт-Петербург;Ульяновск;1250
Санкт-Петербург;Уссурийск;6475
Санкт-Петербург;Усть-Лабинск;1755
Санкт-Петербург;Уфа;1630
Санкт-Петербург;Ухта;1285
Санкт-Петербург;Феодосия;1690
Санкт-Петербург;Ханты-Мансийск;2095
Санкт-Петербург;Хабаровск;6195
Санкт-Петербург;Хасавюрт;2155
Санкт-Петербург;Чайковский;1425
Санкт-Петербург;Чебоксары;1075
Санкт-Петербург;Челябинск;1910
Санкт-Петербург;Череповец;435
Санкт-Петербург;Черкесск;1920
Санкт-Петербург;Чита;4895
Санкт-Петербург;Шахты;1505
Санкт-Петербург;Элиста;1770
Санкт-Петербург;Южно-Сахалинск;6655
Санкт-Петербург;Якутск;4830
Санкт-Петербург;Ялта;1735
Санкт-Петербург;Ярославль;605
Сальск;Абакан;3570
Сальск;Александров;1120
Сальск;Альметьевск;1200
Сальск;Анапа;375
Сальск;Арзамас;1000
Сальск;Армавир;170
Сальск;Архангельск;2010
Сальск;Астрахань;500
Сальск;Ачинск;3485
Сальск;Белая Калитва;190
Сальск;Балаково;760
Сальск;Барнаул;3070
Сальск;Белгород;585
Сальск;Белебей;1225
Сальск;Березники;1755
Сальск;Бийск;3170
Сальск;Благовещенск;6000
Сальск;Братск;4165
Сальск;Брянск;910
Сальск;Бугульма;1195
Сальск;Бугуруслан;1110
Сальск;Буденновск;275
Сальск;Бузулук;1040
Сальск;Великие Луки;1330
Сальск;Великий Новгород;1505
Сальск;Владивосток;6725
Сальск;Владикавказ;455
Сальск;Владимир;1075
Сальск;Волгоград;330
Сальск;Волгодонск;120
Сальск;Вологда;1415
Сальск;Воронеж;600
Сальск;Воткинск;1450
Сальск;Глазов;1495
Сальск;Грозный;485
Сальск;Дербент;730
Сальск;Джанкой;560
Сальск;Димитровград;1030
Сальск;Дубна;1180
Сальск;Евпатория;650
Сальск;Ейск;250
Сальск;Екатеринбург;1735
Сальск;Елец;715
Сальск;Железногорск;790
Сальск;Златоуст;1590
Сальск;Иваново;1170
Сальск;Ижевск;1400
Сальск;Избербаш;660
Сальск;Иркутск;4440
Сальск;Йошкар-Ола;1210
Сальск;Комсомольск-на-Амуре;6540
Сальск;Каменск-Уральский;1780
Сальск;Каменск-Шахтинский;225
Сальск;Казань;1160
Сальск;Калининград;1735
Сальск;Калуга;965
Сальск;Камышин;490
Сальск;Канск;3805
Сальск;Кемерово;3210
Сальск;Керчь;415
Сальск;Кизляр;500
Сальск;Кинешма;1220
Сальск;Киров;1450
Сальск;Ковров;1095
Сальск;Кострома;1250
Сальск;Котлас;1675
Сальск;Краснодар;255
Сальск;Красноярск;3635
Сальск;Кропоткин;140
Сальск;Крымск;325
Сальск;Кузнецк;820
Сальск;Кумертау;1235
Сальск;Кунгур;1605
Сальск;Курган;1925
Сальск;Курск;700
Сальск;Кызыл;3810
Сальск;Ленинск-Кузнецкий;3220
Сальск;Лабинск;215
Сальск;Липецк;695
Сальск;Лысьва;1690
Сальск;Магадан;6595
Сальск;Магнитогорск;1460
Сальск;Майкоп;240
Сальск;Махачкала;610
Сальск;Междуреченск;3350
Сальск;Миасс;1605
Сальск;Мичуринск;715
Сальск;Моздок;390
Сальск;Москва;1065
Сальск;Мурманск;2540
Сальск;Муром;1005
Сальск;Нижний Новгород;1100
Сальск;Нижний Тагил;1775
Сальск;Новый Уренгой;3000
Сальск;Набережные Челны;1270
Сальск;Нальчик;370
Сальск;Находка;6810
Сальск;Невинномысск;210
Сальск;Нефтекамск;1380
Сальск;Нефтеюганск;2565
Сальск;Нижневартовск;2755
Сальск;Новокузнецк;3290
Сальск;Новомосковск;865
Сальск;Новороссийск;355
Сальск;Новосибирск;3010
Сальск;Новоуральск;1735
Сальск;Норильск;3590
Сальск;Ноябрьск;2800
Сальск;Озерск;1675
Сальск;Октябрьский;1225
Сальск;Омск;2405
Сальск;Орел;815
Сальск;Оренбург;1145
Сальск;Орск;1345
Сальск;Петропавловск-Камчатский;7450
Сальск;Павлово;1055
Сальск;Пенза;785
Сальск;Пермь;1615
Сальск;Петрозаводск;1765
Сальск;Прохладный;365
Сальск;Псков;1540
Сальск;Пятигорск;295
Сальск;Ростов-на-Дону;165
Сальск;Россошь;435
Сальск;Рубцовск;2910
Сальск;Рыбинск;1295
Сальск;Рязань;915
Сальск;Славянск-на-Кубани;300
Сальск;Санкт-Петербург;1665
Сальск;Самара;970
Сальск;Саранск;895
Сальск;Сарапул;1390
Сальск;Саратов;650
Сальск;Саров;950
Сальск;Севастополь;660
Сальск;Серов;1920
Сальск;Симферополь;605
Сальск;Смоленск;1140
Сальск;Сочи;350
Сальск;Старый Оскол;600
Сальск;Ставрополь;165
Сальск;Стерлитамак;1295
Сальск;Сургут;2610
Сальск;Сызрань;890
Сальск;Сыктывкар;1785
Сальск;Таганрог;220
Сальск;Тамбов;695
Сальск;Тверь;1215
Сальск;Темрюк;350
Сальск;Тимашевск;225
Сальск;Тихорецк;130
Сальск;Тобольск;2210
Сальск;Тольятти;965
Сальск;Томск;3145
Сальск;Тула;900
Сальск;Тюмень;2015
Сальск;Улан-Удэ;4675
Сальск;Ульяновск;995
Сальск;Уссурийск;6685
Сальск;Усть-Лабинск;205
Сальск;Уфа;1365
Сальск;Ухта;2040
Сальск;Феодосия;505
Сальск;Ханты-Мансийск;2390
Сальск;Хабаровск;6560
Сальск;Хасавюрт;535
Сальск;Чайковский;1425
Сальск;Чебоксары;1145
Сальск;Челябинск;1685
Сальск;Череповец;1430
Сальск;Черкесск;260
Сальск;Чита;5040
Сальск;Шахты;170
Сальск;Элиста;210
Сальск;Южно-Сахалинск;7115
Сальск;Якутск;5490
Сальск;Ялта;620
Сальск;Ярославль;1245
Самара;Абакан;2695
Самара;Александров;815
Самара;Альметьевск;235
Самара;Анапа;1315
Самара;Арзамас;480
Самара;Армавир;1125
Самара;Архангельск;1375
Самара;Астрахань;775
Самара;Ачинск;2575
Самара;Белая Калитва;865
Самара;Балаково;210
Самара;Барнаул;2210
